[begin_FlightDyn]
title   {t(s),v(m/s),¦È(deg),¦×(deg),¦Øx(rad/s),¦Øy(rad/s),¦Øz(rad/s),¦Õa(deg),¦Õ2(deg),¦Ã(deg),x(m),y(m),z(m)}
output
{0,800,0.872665,0,1600,0,0,0.872665,0,0,0,0,0;
12.44,488.489,42.066,0.257051,1432.78,-0.00103397,-0.0147882,42.0841,0.460835,1.07123e+006,5280.24,5616.01,13.1907;
12.445,488.409,42.0618,0.257207,1432.74,-0.00103402,-0.0147915,42.0799,0.461132,1.07164e+006,5282.05,5617.64,13.2017;
12.45,488.33,42.0575,0.257364,1432.7,-0.00103416,-0.0147946,42.0757,0.461428,1.07205e+006,5283.86,5619.28,13.2126;
12.455,488.25,42.0533,0.257521,1432.66,-0.0010345,-0.0147976,42.0714,0.461724,1.07246e+006,5285.68,5620.91,13.2236;
12.46,488.171,42.049,0.257677,1432.62,-0.00103506,-0.0148007,42.0672,0.46202,1.07287e+006,5287.49,5622.55,13.2346;
12.465,488.092,42.0447,0.257834,1432.58,-0.00103579,-0.0148038,42.0629,0.462317,1.07328e+006,5289.3,5624.18,13.2456;
12.47,488.012,42.0405,0.257991,1432.54,-0.00103656,-0.0148072,42.0587,0.462614,1.07369e+006,5291.11,5625.82,13.2566;
12.475,487.933,42.0362,0.258148,1432.5,-0.00103725,-0.0148108,42.0544,0.462911,1.0741e+006,5292.93,5627.45,13.2675;
12.48,487.854,42.032,0.258305,1432.45,-0.00103775,-0.0148145,42.0502,0.463208,1.07451e+006,5294.74,5629.08,13.2785;
12.485,487.774,42.0277,0.258462,1432.41,-0.00103803,-0.0148182,42.046,0.463506,1.07492e+006,5296.55,5630.72,13.2895;
12.49,487.695,42.0235,0.258619,1432.37,-0.00103815,-0.0148218,42.0417,0.463803,1.07533e+006,5298.36,5632.35,13.3005;
12.495,487.616,42.0192,0.258776,1432.33,-0.0010382,-0.0148251,42.0375,0.4641,1.07574e+006,5300.17,5633.98,13.3116;
12.5,487.537,42.0149,0.258933,1432.29,-0.00103833,-0.0148283,42.0332,0.464398,1.07615e+006,5301.98,5635.61,13.3226;
12.505,487.457,42.0107,0.25909,1432.25,-0.00103864,-0.0148313,42.029,0.464695,1.07656e+006,5303.79,5637.25,13.3336;
12.51,487.378,42.0064,0.259247,1432.21,-0.00103917,-0.0148343,42.0247,0.464993,1.07697e+006,5305.61,5638.88,13.3446;
12.515,487.299,42.0021,0.259405,1432.17,-0.00103987,-0.0148374,42.0205,0.465291,1.07738e+006,5307.42,5640.51,13.3556;
12.52,487.22,41.9979,0.259562,1432.13,-0.00104064,-0.0148408,42.0162,0.465589,1.07779e+006,5309.23,5642.14,13.3667;
12.525,487.141,41.9936,0.259719,1432.08,-0.00104135,-0.0148443,42.012,0.465887,1.0782e+006,5311.04,5643.77,13.3777;
12.53,487.062,41.9894,0.259877,1432.04,-0.00104189,-0.014848,42.0077,0.466185,1.07861e+006,5312.85,5645.4,13.3888;
12.535,486.983,41.9851,0.260034,1432,-0.00104221,-0.0148517,42.0035,0.466484,1.07902e+006,5314.66,5647.03,13.3998;
12.54,486.904,41.9808,0.260192,1431.96,-0.00104236,-0.0148553,41.9992,0.466783,1.07943e+006,5316.47,5648.65,13.4109;
12.545,486.825,41.9765,0.260349,1431.92,-0.00104243,-0.0148587,41.9949,0.467081,1.07984e+006,5318.28,5650.28,13.4219;
12.55,486.746,41.9723,0.260507,1431.88,-0.00104255,-0.0148618,41.9907,0.46738,1.08025e+006,5320.09,5651.91,13.433;
12.555,486.667,41.968,0.260664,1431.84,-0.00104283,-0.0148649,41.9864,0.467678,1.08066e+006,5321.89,5653.54,13.444;
12.56,486.588,41.9637,0.260822,1431.8,-0.00104333,-0.0148679,41.9822,0.467977,1.08107e+006,5323.7,5655.16,13.4551;
12.565,486.509,41.9595,0.26098,1431.76,-0.001044,-0.014871,41.9779,0.468276,1.08149e+006,5325.51,5656.79,13.4662;
12.57,486.43,41.9552,0.261138,1431.72,-0.00104477,-0.0148743,41.9737,0.468575,1.0819e+006,5327.32,5658.42,13.4773;
12.575,486.351,41.9509,0.261296,1431.67,-0.0010455,-0.0148778,41.9694,0.468875,1.08231e+006,5329.13,5660.04,13.4884;
12.58,486.272,41.9466,0.261454,1431.63,-0.00104607,-0.0148815,41.9651,0.469174,1.08272e+006,5330.94,5661.67,13.4995;
12.585,486.193,41.9424,0.261612,1431.59,-0.00104645,-0.0148852,41.9609,0.469474,1.08313e+006,5332.75,5663.29,13.5106;
12.59,486.115,41.9381,0.26177,1431.55,-0.00104663,-0.0148888,41.9566,0.469774,1.08354e+006,5334.56,5664.92,13.5217;
12.595,486.036,41.9338,0.261928,1431.51,-0.00104673,-0.0148922,41.9523,0.470074,1.08395e+006,5336.36,5666.54,13.5328;
12.6,485.957,41.9295,0.262086,1431.47,-0.00104685,-0.0148954,41.9481,0.470374,1.08436e+006,5338.17,5668.17,13.5439;
12.605,485.878,41.9252,0.262244,1431.43,-0.00104711,-0.0148984,41.9438,0.470674,1.08477e+006,5339.98,5669.79,13.555;
12.61,485.8,41.921,0.262402,1431.39,-0.00104757,-0.0149014,41.9395,0.470974,1.08518e+006,5341.79,5671.41,13.5661;
12.615,485.721,41.9167,0.262561,1431.35,-0.00104822,-0.0149045,41.9353,0.471274,1.08559e+006,5343.59,5673.04,13.5772;
12.62,485.642,41.9124,0.262719,1431.31,-0.00104898,-0.0149078,41.931,0.471574,1.086e+006,5345.4,5674.66,13.5884;
12.625,485.563,41.9081,0.262877,1431.27,-0.00104972,-0.0149113,41.9267,0.471875,1.08641e+006,5347.21,5676.28,13.5995;
12.63,485.485,41.9038,0.263036,1431.23,-0.00105033,-0.0149149,41.9224,0.472176,1.08682e+006,5349.01,5677.9,13.6106;
12.635,485.406,41.8995,0.263194,1431.18,-0.00105075,-0.0149186,41.9182,0.472477,1.08723e+006,5350.82,5679.52,13.6218;
12.64,485.328,41.8952,0.263353,1431.14,-0.00105098,-0.0149222,41.9139,0.472778,1.08764e+006,5352.63,5681.14,13.6329;
12.645,485.249,41.8909,0.263511,1431.1,-0.0010511,-0.0149257,41.9096,0.473079,1.08805e+006,5354.43,5682.76,13.6441;
12.65,485.17,41.8867,0.26367,1431.06,-0.00105122,-0.0149289,41.9053,0.47338,1.08846e+006,5356.24,5684.38,13.6553;
12.655,485.092,41.8824,0.263829,1431.02,-0.00105147,-0.014932,41.9011,0.473681,1.08887e+006,5358.04,5686,13.6664;
12.66,485.013,41.8781,0.263988,1430.98,-0.0010519,-0.014935,41.8968,0.473982,1.08928e+006,5359.85,5687.62,13.6776;
12.665,484.935,41.8738,0.264146,1430.94,-0.00105252,-0.0149381,41.8925,0.474284,1.08969e+006,5361.66,5689.24,13.6888;
12.67,484.857,41.8695,0.264305,1430.9,-0.00105327,-0.0149413,41.8882,0.474586,1.0901e+006,5363.46,5690.86,13.7;
12.675,484.778,41.8652,0.264464,1430.86,-0.00105403,-0.0149448,41.884,0.474887,1.09051e+006,5365.27,5692.48,13.7111;
12.68,484.7,41.8609,0.264623,1430.82,-0.00105468,-0.0149484,41.8797,0.475189,1.09092e+006,5367.07,5694.09,13.7223;
12.685,484.621,41.8566,0.264782,1430.78,-0.00105514,-0.014952,41.8754,0.475492,1.09133e+006,5368.88,5695.71,13.7335;
12.69,484.543,41.8523,0.264941,1430.74,-0.00105542,-0.0149557,41.8711,0.475794,1.09174e+006,5370.68,5697.33,13.7447;
12.695,484.465,41.848,0.2651,1430.7,-0.00105556,-0.0149591,41.8668,0.476096,1.09215e+006,5372.49,5698.94,13.7559;
12.7,484.386,41.8437,0.265259,1430.66,-0.0010557,-0.0149624,41.8625,0.476399,1.09256e+006,5374.29,5700.56,13.7671;
12.705,484.308,41.8394,0.265419,1430.62,-0.00105593,-0.0149655,41.8582,0.476701,1.09297e+006,5376.09,5702.17,13.7784;
12.71,484.23,41.8351,0.265578,1430.58,-0.00105633,-0.0149686,41.854,0.477004,1.09337e+006,5377.9,5703.79,13.7896;
12.715,484.151,41.8308,0.265737,1430.53,-0.00105693,-0.0149716,41.8497,0.477306,1.09378e+006,5379.7,5705.4,13.8008;
12.72,484.073,41.8265,0.265897,1430.49,-0.00105767,-0.0149748,41.8454,0.477609,1.09419e+006,5381.51,5707.02,13.812;
12.725,483.995,41.8222,0.266056,1430.45,-0.00105844,-0.0149782,41.8411,0.477912,1.0946e+006,5383.31,5708.63,13.8233;
12.73,483.917,41.8179,0.266216,1430.41,-0.00105911,-0.0149818,41.8368,0.478216,1.09501e+006,5385.11,5710.25,13.8345;
12.735,483.838,41.8136,0.266375,1430.37,-0.00105962,-0.0149855,41.8325,0.478519,1.09542e+006,5386.92,5711.86,13.8458;
12.74,483.76,41.8093,0.266535,1430.33,-0.00105995,-0.0149891,41.8282,0.478823,1.09583e+006,5388.72,5713.47,13.857;
12.745,483.682,41.805,0.266694,1430.29,-0.00106013,-0.0149926,41.8239,0.479127,1.09624e+006,5390.52,5715.08,13.8683;
12.75,483.604,41.8006,0.266854,1430.25,-0.00106027,-0.0149959,41.8196,0.47943,1.09665e+006,5392.32,5716.7,13.8795;
12.755,483.526,41.7963,0.267014,1430.21,-0.00106049,-0.0149991,41.8153,0.479734,1.09706e+006,5394.13,5718.31,13.8908;
12.76,483.448,41.792,0.267174,1430.17,-0.00106088,-0.0150021,41.811,0.480038,1.09747e+006,5395.93,5719.92,13.9021;
12.765,483.37,41.7877,0.267333,1430.13,-0.00106145,-0.0150052,41.8067,0.480342,1.09788e+006,5397.73,5721.53,13.9133;
12.77,483.292,41.7834,0.267493,1430.09,-0.00106218,-0.0150084,41.8024,0.480646,1.09829e+006,5399.53,5723.14,13.9246;
12.775,483.214,41.7791,0.267653,1430.05,-0.00106295,-0.0150118,41.7981,0.480951,1.0987e+006,5401.33,5724.75,13.9359;
12.78,483.136,41.7748,0.267813,1430.01,-0.00106365,-0.0150153,41.7938,0.481255,1.09911e+006,5403.14,5726.36,13.9472;
12.785,483.058,41.7705,0.267973,1429.97,-0.00106421,-0.0150189,41.7895,0.48156,1.09952e+006,5404.94,5727.97,13.9585;
12.79,482.98,41.7661,0.268133,1429.93,-0.00106457,-0.0150226,41.7852,0.481865,1.09993e+006,5406.74,5729.58,13.9698;
12.795,482.902,41.7618,0.268294,1429.89,-0.00106479,-0.0150261,41.7809,0.48217,1.10034e+006,5408.54,5731.18,13.9811;
12.8,482.824,41.7575,0.268454,1429.85,-0.00106495,-0.0150295,41.7766,0.482475,1.10075e+006,5410.34,5732.79,13.9924;
12.805,482.746,41.7532,0.268614,1429.81,-0.00106517,-0.0150327,41.7723,0.48278,1.10116e+006,5412.14,5734.4,14.0037;
12.81,482.668,41.7489,0.268774,1429.77,-0.00106553,-0.0150358,41.768,0.483085,1.10157e+006,5413.94,5736.01,14.015;
12.815,482.591,41.7445,0.268935,1429.73,-0.00106609,-0.0150388,41.7637,0.483391,1.10198e+006,5415.74,5737.61,14.0263;
12.82,482.513,41.7402,0.269095,1429.69,-0.00106679,-0.015042,41.7594,0.483696,1.10239e+006,5417.54,5739.22,14.0377;
12.825,482.435,41.7359,0.269256,1429.65,-0.00106756,-0.0150453,41.7551,0.484002,1.1028e+006,5419.34,5740.83,14.049;
12.83,482.357,41.7316,0.269416,1429.61,-0.00106829,-0.0150488,41.7508,0.484308,1.10321e+006,5421.14,5742.43,14.0603;
12.835,482.279,41.7272,0.269577,1429.57,-0.00106889,-0.0150525,41.7464,0.484614,1.10362e+006,5422.94,5744.04,14.0717;
12.84,482.202,41.7229,0.269737,1429.53,-0.0010693,-0.0150561,41.7421,0.48492,1.10403e+006,5424.74,5745.64,14.083;
12.845,482.124,41.7186,0.269898,1429.48,-0.00106956,-0.0150597,41.7378,0.485227,1.10444e+006,5426.54,5747.25,14.0944;
12.85,482.046,41.7142,0.270059,1429.44,-0.00106974,-0.0150631,41.7335,0.485533,1.10485e+006,5428.34,5748.85,14.1057;
12.855,481.969,41.7099,0.270219,1429.4,-0.00106996,-0.0150663,41.7292,0.485839,1.10526e+006,5430.14,5750.45,14.1171;
12.86,481.891,41.7056,0.27038,1429.36,-0.0010703,-0.0150694,41.7249,0.486146,1.10566e+006,5431.94,5752.06,14.1285;
12.865,481.813,41.7013,0.270541,1429.32,-0.00107083,-0.0150725,41.7206,0.486453,1.10607e+006,5433.74,5753.66,14.1398;
12.87,481.736,41.6969,0.270702,1429.28,-0.00107151,-0.0150757,41.7162,0.48676,1.10648e+006,5435.54,5755.26,14.1512;
12.875,481.658,41.6926,0.270863,1429.24,-0.00107229,-0.015079,41.7119,0.487067,1.10689e+006,5437.33,5756.86,14.1626;
12.88,481.581,41.6882,0.271024,1429.2,-0.00107304,-0.0150825,41.7076,0.487374,1.1073e+006,5439.13,5758.47,14.174;
12.885,481.503,41.6839,0.271185,1429.16,-0.00107366,-0.0150861,41.7033,0.487681,1.10771e+006,5440.93,5760.07,14.1854;
12.89,481.426,41.6796,0.271346,1429.12,-0.00107412,-0.0150897,41.699,0.487989,1.10812e+006,5442.73,5761.67,14.1968;
12.895,481.348,41.6752,0.271508,1429.08,-0.00107442,-0.0150933,41.6946,0.488297,1.10853e+006,5444.53,5763.27,14.2082;
12.9,481.271,41.6709,0.271669,1429.04,-0.00107462,-0.0150968,41.6903,0.488605,1.10894e+006,5446.32,5764.87,14.2196;
12.905,481.193,41.6666,0.27183,1429,-0.00107484,-0.0151,41.686,0.488913,1.10935e+006,5448.12,5766.47,14.231;
12.91,481.116,41.6622,0.271991,1428.96,-0.00107518,-0.0151032,41.6817,0.489221,1.10976e+006,5449.92,5768.07,14.2424;
12.915,481.038,41.6579,0.272153,1428.92,-0.00107568,-0.0151063,41.6773,0.489529,1.11017e+006,5451.72,5769.67,14.2538;
12.92,480.961,41.6535,0.272314,1428.88,-0.00107634,-0.0151094,41.673,0.489837,1.11058e+006,5453.51,5771.26,14.2653;
12.925,480.884,41.6492,0.272476,1428.84,-0.00107711,-0.0151127,41.6687,0.490145,1.11099e+006,5455.31,5772.86,14.2767;
12.93,480.806,41.6448,0.272637,1428.8,-0.00107787,-0.0151162,41.6643,0.490454,1.1114e+006,5457.11,5774.46,14.2881;
12.935,480.729,41.6405,0.272799,1428.76,-0.00107853,-0.0151198,41.66,0.490763,1.11181e+006,5458.9,5776.06,14.2996;
12.94,480.652,41.6361,0.272961,1428.72,-0.00107903,-0.0151234,41.6557,0.491072,1.11221e+006,5460.7,5777.65,14.311;
12.945,480.574,41.6318,0.273122,1428.68,-0.00107937,-0.015127,41.6513,0.491381,1.11262e+006,5462.49,5779.25,14.3225;
12.95,480.497,41.6274,0.273284,1428.64,-0.0010796,-0.0151305,41.647,0.49169,1.11303e+006,5464.29,5780.85,14.3339;
12.955,480.42,41.6231,0.273446,1428.6,-0.00107983,-0.0151338,41.6427,0.492,1.11344e+006,5466.09,5782.44,14.3454;
12.96,480.343,41.6187,0.273608,1428.56,-0.00108015,-0.015137,41.6383,0.492309,1.11385e+006,5467.88,5784.04,14.3569;
12.965,480.266,41.6144,0.27377,1428.52,-0.00108062,-0.0151401,41.634,0.492619,1.11426e+006,5469.68,5785.63,14.3683;
12.97,480.188,41.61,0.273932,1428.48,-0.00108127,-0.0151433,41.6297,0.492928,1.11467e+006,5471.47,5787.23,14.3798;
12.975,480.111,41.6057,0.274094,1428.44,-0.00108202,-0.0151465,41.6253,0.493238,1.11508e+006,5473.27,5788.82,14.3913;
12.98,480.034,41.6013,0.274256,1428.4,-0.0010828,-0.01515,41.621,0.493548,1.11549e+006,5475.06,5790.42,14.4028;
12.985,479.957,41.597,0.274418,1428.36,-0.00108349,-0.0151536,41.6166,0.493858,1.1159e+006,5476.86,5792.01,14.4143;
12.99,479.88,41.5926,0.27458,1428.32,-0.00108403,-0.0151572,41.6123,0.494169,1.11631e+006,5478.65,5793.6,14.4258;
12.995,479.803,41.5883,0.274742,1428.28,-0.0010844,-0.0151609,41.608,0.49448,1.11672e+006,5480.45,5795.19,14.4373;
13,479.726,41.5839,0.274905,1428.24,-0.00108466,-0.0151644,41.6036,0.49479,1.11713e+006,5482.24,5796.79,14.4488;
13.005,479.649,41.5795,0.275067,1428.2,-0.00108489,-0.0151677,41.5993,0.495101,1.11753e+006,5484.03,5798.38,14.4603;
13.01,479.572,41.5752,0.275229,1428.16,-0.0010852,-0.0151709,41.5949,0.495412,1.11794e+006,5485.83,5799.97,14.4718;
13.015,479.495,41.5708,0.275392,1428.12,-0.00108566,-0.0151741,41.5906,0.495723,1.11835e+006,5487.62,5801.56,14.4833;
13.02,479.418,41.5665,0.275554,1428.09,-0.00108627,-0.0151772,41.5862,0.496034,1.11876e+006,5489.41,5803.15,14.4948;
13.025,479.341,41.5621,0.275717,1428.05,-0.00108702,-0.0151805,41.5819,0.496345,1.11917e+006,5491.21,5804.74,14.5064;
13.03,479.264,41.5577,0.27588,1428.01,-0.00108779,-0.0151839,41.5775,0.496657,1.11958e+006,5493,5806.33,14.5179;
13.035,479.187,41.5534,0.276042,1427.97,-0.00108851,-0.0151875,41.5732,0.496968,1.11999e+006,5494.79,5807.92,14.5295;
13.04,479.11,41.549,0.276205,1427.93,-0.00108909,-0.0151911,41.5688,0.49728,1.1204e+006,5496.59,5809.51,14.541;
13.045,479.033,41.5446,0.276368,1427.89,-0.0010895,-0.0151948,41.5645,0.497592,1.12081e+006,5498.38,5811.1,14.5525;
13.05,478.957,41.5403,0.276531,1427.85,-0.00108979,-0.0151983,41.5601,0.497905,1.12122e+006,5500.17,5812.69,14.5641;
13.055,478.88,41.5359,0.276693,1427.81,-0.00109003,-0.0152017,41.5558,0.498217,1.12163e+006,5501.96,5814.27,14.5757;
13.06,478.803,41.5315,0.276856,1427.77,-0.00109033,-0.015205,41.5514,0.498529,1.12203e+006,5503.76,5815.86,14.5872;
13.065,478.726,41.5271,0.277019,1427.73,-0.00109076,-0.0152081,41.5471,0.498842,1.12244e+006,5505.55,5817.45,14.5988;
13.07,478.65,41.5228,0.277182,1427.69,-0.00109136,-0.0152113,41.5427,0.499154,1.12285e+006,5507.34,5819.04,14.6104;
13.075,478.573,41.5184,0.277346,1427.65,-0.00109208,-0.0152145,41.5383,0.499467,1.12326e+006,5509.13,5820.62,14.622;
13.08,478.496,41.514,0.277509,1427.61,-0.00109286,-0.0152179,41.534,0.49978,1.12367e+006,5510.92,5822.21,14.6335;
13.085,478.419,41.5096,0.277672,1427.57,-0.00109359,-0.0152215,41.5296,0.500093,1.12408e+006,5512.72,5823.79,14.6451;
13.09,478.343,41.5053,0.277835,1427.53,-0.0010942,-0.0152252,41.5253,0.500406,1.12449e+006,5514.51,5825.38,14.6567;
13.095,478.266,41.5009,0.277998,1427.49,-0.00109465,-0.0152288,41.5209,0.50072,1.1249e+006,5516.3,5826.96,14.6683;
13.1,478.19,41.4965,0.278162,1427.45,-0.00109497,-0.0152324,41.5165,0.501034,1.12531e+006,5518.09,5828.55,14.6799;
13.105,478.113,41.4921,0.278325,1427.41,-0.00109523,-0.0152359,41.5122,0.501347,1.12572e+006,5519.88,5830.13,14.6915;
13.11,478.036,41.4878,0.278489,1427.37,-0.00109552,-0.0152391,41.5078,0.501661,1.12612e+006,5521.67,5831.72,14.7032;
13.115,477.96,41.4834,0.278652,1427.33,-0.00109593,-0.0152423,41.5034,0.501975,1.12653e+006,5523.46,5833.3,14.7148;
13.12,477.883,41.479,0.278816,1427.29,-0.00109649,-0.0152455,41.4991,0.502289,1.12694e+006,5525.25,5834.88,14.7264;
13.125,477.807,41.4746,0.278979,1427.25,-0.0010972,-0.0152487,41.4947,0.502603,1.12735e+006,5527.04,5836.46,14.738;
13.13,477.73,41.4702,0.279143,1427.21,-0.00109797,-0.0152521,41.4903,0.502918,1.12776e+006,5528.83,5838.05,14.7497;
13.135,477.654,41.4658,0.279307,1427.17,-0.00109872,-0.0152557,41.486,0.503232,1.12817e+006,5530.62,5839.63,14.7613;
13.14,477.577,41.4614,0.27947,1427.13,-0.00109936,-0.0152593,41.4816,0.503547,1.12858e+006,5532.41,5841.21,14.773;
13.145,477.501,41.4571,0.279634,1427.09,-0.00109984,-0.015263,41.4772,0.503862,1.12899e+006,5534.2,5842.79,14.7846;
13.15,477.425,41.4527,0.279798,1427.05,-0.00110019,-0.0152666,41.4728,0.504177,1.1294e+006,5535.99,5844.37,14.7963;
13.155,477.348,41.4483,0.279962,1427.02,-0.0011003,-0.0152703,41.4685,0.504493,1.1298e+006,5537.78,5845.95,14.8079;
13.16,477.272,41.4439,0.280126,1426.98,-0.00110017,-0.0152739,41.4641,0.504808,1.13021e+006,5539.57,5847.53,14.8196;
13.165,477.195,41.4395,0.28029,1426.94,-0.00109986,-0.0152773,41.4597,0.505123,1.13062e+006,5541.35,5849.11,14.8313;
13.17,477.119,41.4351,0.280454,1426.9,-0.00109951,-0.0152805,41.4553,0.505438,1.13103e+006,5543.14,5850.69,14.8429;
13.175,477.043,41.4307,0.280618,1426.86,-0.00109925,-0.0152835,41.451,0.505753,1.13144e+006,5544.93,5852.27,14.8546;
13.18,476.967,41.4263,0.280783,1426.82,-0.00109922,-0.0152862,41.4466,0.506068,1.13185e+006,5546.72,5853.84,14.8663;
13.185,476.89,41.4219,0.280947,1426.78,-0.00109945,-0.015289,41.4422,0.506383,1.13226e+006,5548.51,5855.42,14.878;
13.19,476.814,41.4175,0.281111,1426.74,-0.00109988,-0.015292,41.4378,0.506698,1.13267e+006,5550.3,5857,14.8897;
13.195,476.738,41.4131,0.281276,1426.7,-0.00110038,-0.0152952,41.4334,0.507013,1.13307e+006,5552.08,5858.58,14.9014;
13.2,476.662,41.4087,0.28144,1426.66,-0.00110081,-0.0152986,41.4291,0.507328,1.13348e+006,5553.87,5860.15,14.9131;
13.205,476.586,41.4043,0.281604,1426.62,-0.00110103,-0.0153022,41.4247,0.507644,1.13389e+006,5555.66,5861.73,14.9248;
13.21,476.509,41.3999,0.281769,1426.58,-0.00110101,-0.0153057,41.4203,0.507959,1.1343e+006,5557.45,5863.31,14.9365;
13.215,476.433,41.3955,0.281934,1426.54,-0.00110079,-0.0153091,41.4159,0.508274,1.13471e+006,5559.23,5864.88,14.9482;
13.22,476.357,41.3911,0.282098,1426.5,-0.00110049,-0.0153123,41.4115,0.50859,1.13512e+006,5561.02,5866.46,14.9599;
13.225,476.281,41.3867,0.282263,1426.46,-0.00110028,-0.0153152,41.4071,0.508905,1.13553e+006,5562.81,5868.03,14.9717;
13.23,476.205,41.3823,0.282428,1426.43,-0.00110026,-0.0153179,41.4027,0.50922,1.13594e+006,5564.59,5869.6,14.9834;
13.235,476.129,41.3779,0.282592,1426.39,-0.00110049,-0.0153206,41.3984,0.509535,1.13634e+006,5566.38,5871.18,14.9951;
13.24,476.053,41.3735,0.282757,1426.35,-0.00110094,-0.0153235,41.394,0.509851,1.13675e+006,5568.17,5872.75,15.0069;
13.245,475.977,41.3691,0.282922,1426.31,-0.0011015,-0.0153266,41.3896,0.510166,1.13716e+006,5569.95,5874.32,15.0186;
13.25,475.901,41.3647,0.283087,1426.27,-0.001102,-0.0153299,41.3852,0.510482,1.13757e+006,5571.74,5875.9,15.0304;
13.255,475.825,41.3603,0.283252,1426.23,-0.00110233,-0.0153334,41.3808,0.510798,1.13798e+006,5573.52,5877.47,15.0422;
13.26,475.749,41.3559,0.283417,1426.19,-0.00110242,-0.0153368,41.3764,0.511113,1.13839e+006,5575.31,5879.04,15.0539;
13.265,475.673,41.3514,0.283582,1426.15,-0.00110231,-0.0153402,41.372,0.511429,1.1388e+006,5577.09,5880.61,15.0657;
13.27,475.597,41.347,0.283748,1426.11,-0.00110209,-0.0153434,41.3676,0.511745,1.1392e+006,5578.88,5882.18,15.0775;
13.275,475.521,41.3426,0.283913,1426.07,-0.00110193,-0.0153462,41.3632,0.512061,1.13961e+006,5580.67,5883.76,15.0892;
13.28,475.446,41.3382,0.284078,1426.03,-0.00110194,-0.015349,41.3588,0.512376,1.14002e+006,5582.45,5885.33,15.101;
13.285,475.37,41.3338,0.284243,1425.99,-0.00110219,-0.0153516,41.3544,0.512692,1.14043e+006,5584.23,5886.9,15.1128;
13.29,475.294,41.3294,0.284409,1425.95,-0.00110268,-0.0153544,41.35,0.513008,1.14084e+006,5586.02,5888.47,15.1246;
13.295,475.218,41.325,0.284574,1425.92,-0.00110328,-0.0153574,41.3456,0.513324,1.14125e+006,5587.8,5890.03,15.1364;
13.3,475.142,41.3205,0.28474,1425.88,-0.00110387,-0.0153606,41.3412,0.51364,1.14165e+006,5589.59,5891.6,15.1482;
13.305,475.067,41.3161,0.284905,1425.84,-0.00110431,-0.015364,41.3368,0.513956,1.14206e+006,5591.37,5893.17,15.16;
13.31,474.991,41.3117,0.285071,1425.8,-0.00110453,-0.0153674,41.3324,0.514273,1.14247e+006,5593.16,5894.74,15.1718;
13.315,474.915,41.3073,0.285237,1425.76,-0.00110453,-0.0153708,41.328,0.514589,1.14288e+006,5594.94,5896.31,15.1837;
13.32,474.84,41.3029,0.285402,1425.72,-0.00110441,-0.0153739,41.3236,0.514906,1.14329e+006,5596.72,5897.87,15.1955;
13.325,474.764,41.2984,0.285568,1425.68,-0.00110432,-0.0153768,41.3192,0.515222,1.1437e+006,5598.51,5899.44,15.2073;
13.33,474.688,41.294,0.285734,1425.64,-0.00110437,-0.0153795,41.3148,0.515538,1.14411e+006,5600.29,5901.01,15.2191;
13.335,474.613,41.2896,0.2859,1425.6,-0.00110465,-0.0153822,41.3104,0.515855,1.14451e+006,5602.07,5902.57,15.231;
13.34,474.537,41.2852,0.286066,1425.56,-0.00110517,-0.0153849,41.306,0.516171,1.14492e+006,5603.86,5904.14,15.2428;
13.345,474.462,41.2807,0.286232,1425.53,-0.00110584,-0.0153878,41.3016,0.516488,1.14533e+006,5605.64,5905.7,15.2547;
13.35,474.386,41.2763,0.286398,1425.49,-0.00110651,-0.0153909,41.2972,0.516805,1.14574e+006,5607.42,5907.27,15.2665;
13.355,474.31,41.2719,0.286564,1425.45,-0.00110707,-0.0153942,41.2928,0.517122,1.14615e+006,5609.2,5908.83,15.2784;
13.36,474.235,41.2674,0.28673,1425.41,-0.00110741,-0.0153976,41.2883,0.517439,1.14656e+006,5610.99,5910.4,15.2902;
13.365,474.159,41.263,0.286896,1425.37,-0.00110754,-0.015401,41.2839,0.517756,1.14696e+006,5612.77,5911.96,15.3021;
13.37,474.084,41.2586,0.287062,1425.33,-0.00110753,-0.0154041,41.2795,0.518074,1.14737e+006,5614.55,5913.53,15.314;
13.375,474.009,41.2541,0.287229,1425.29,-0.00110751,-0.0154071,41.2751,0.518391,1.14778e+006,5616.33,5915.09,15.3259;
13.38,473.933,41.2497,0.287395,1425.25,-0.00110762,-0.0154098,41.2707,0.518708,1.14819e+006,5618.11,5916.65,15.3378;
13.385,473.858,41.2453,0.287561,1425.21,-0.00110794,-0.0154124,41.2663,0.519026,1.1486e+006,5619.9,5918.21,15.3496;
13.39,473.782,41.2408,0.287728,1425.17,-0.00110849,-0.0154151,41.2619,0.519343,1.14901e+006,5621.68,5919.77,15.3615;
